"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/22/2015","01/21/2015","Actual","SWF",30,14,25,13
"01/22/2015","01/21/2015","Actual","SYR",22,-1,19,-1
"01/22/2015","01/21/2015","Actual","UCA",24,1,20,0
"01/22/2015","01/22/2015","Forecast","ALB",32,17,27,15
"01/22/2015","01/22/2015","Forecast","ART",22,4,18,3
"01/22/2015","01/22/2015","Forecast","BGM",24,18,22,17
"01/22/2015","01/22/2015","Forecast","BUF",28,18,24,17
"01/22/2015","01/22/2015","Forecast","ELM",30,19,26,17
"01/22/2015","01/22/2015","Forecast","HPN",37,26,31,23
"01/22/2015","01/22/2015","Forecast","ISP",38,28,32,25
"01/22/2015","01/22/2015","Forecast","JFK",40,30,34,27
"01/22/2015","01/22/2015","Forecast","LGA",39,30,33,26
"01/22/2015","01/22/2015","Forecast","MSS",16,-2,14,-2
"01/22/2015","01/22/2015","Forecast","MSV",32,18,28,16
"01/22/2015","01/22/2015","Forecast","PLB",24,5,21,5
"01/22/2015","01/22/2015","Forecast","POU",37,21,31,20
"01/22/2015","01/22/2015","Forecast","ROC",30,19,25,18
"01/22/2015","01/22/2015","Forecast","SWF",35,20,31,20
"01/22/2015","01/22/2015","Forecast","SYR",26,19,23,18
"01/22/2015","01/22/2015","Forecast","UCA",24,15,22,14
"01/22/2015","01/23/2015","Forecast","ALB",33,19,28,17
"01/22/2015","01/23/2015","Forecast","ART",32,11,28,10
"01/22/2015","01/23/2015","Forecast","BGM",29,14,25,13
"01/22/2015","01/23/2015","Forecast","BUF",31,17,28,16
"01/22/2015","01/23/2015","Forecast","ELM",34,14,29,13
"01/22/2015","01/23/2015","Forecast","HPN",35,21,29,19
"01/22/2015","01/23/2015","Forecast","ISP",37,22,30,20
"01/22/2015","01/23/2015","Forecast","JFK",38,26,32,22
"01/22/2015","01/23/2015","Forecast","LGA",38,26,31,23
"01/22/2015","01/23/2015","Forecast","MSS",29,8,27,8
"01/22/2015","01/23/2015","Forecast","MSV",31,14,26,13
"01/22/2015","01/23/2015","Forecast","PLB",31,9,27,9
"01/22/2015","01/23/2015","Forecast","POU",35,16,30,15
"01/22/2015","01/23/2015","Forecast","ROC",35,19,30,18
"01/22/2015","01/23/2015","Forecast","SWF",33,18,28,16
"01/22/2015","01/23/2015","Forecast","SYR",32,16,27,15
"01/22/2015","01/23/2015","Forecast","UCA",30,16,26,15
"01/23/2015","01/20/2015","Actual","ALB",30,18,26,14
"01/23/2015","01/20/2015","Actual","ART",20,-5,17,-6
"01/23/2015","01/20/2015","Actual","BGM",25,12,22,11
"01/23/2015","01/20/2015","Actual","BUF",22,13,20,11
"01/23/2015","01/20/2015","Actual","ELM",30,12,26,11
"01/23/2015","01/20/2015","Actual","HPN",35,29,30,24
"01/23/2015","01/20/2015","Actual","ISP",38,31,32,27
"01/23/2015","01/20/2015","Actual","JFK",41,35,34,26
"01/23/2015","01/20/2015","Actual","LGA",39,33,33,26
"01/23/2015","01/20/2015","Actual","MSS",11,-1,9,-2
"01/23/2015","01/20/2015","Actual","MSV",28,18,25,15
"01/23/2015","01/20/2015","Actual","PLB",18,6,14,5
"01/23/2015","01/20/2015","Actual","POU",35,24,30,20
"01/23/2015","01/20/2015","Actual","ROC",23,7,21,6
"01/23/2015","01/20/2015","Actual","SWF",34,23,29,21
"01/23/2015","01/20/2015","Actual","SYR",25,10,23,9
"01/23/2015","01/20/2015","Actual","UCA",23,7,22,6
"01/23/2015","01/21/2015","Actual","ALB",24,9,19,8
"01/23/2015","01/21/2015","Actual","ART",23,-8,19,-9
"01/23/2015","01/21/2015","Actual","BGM",23,4,20,4
"01/23/2015","01/21/2015","Actual","BUF",28,8,24,7
"01/23/2015","01/21/2015","Actual","ELM",27,3,23,2
"01/23/2015","01/21/2015","Actual","HPN",34,21,26,17
"01/23/2015","01/21/2015","Actual","ISP",37,24,29,20
"01/23/2015","01/21/2015","Actual","JFK",37,26,29,21
"01/23/2015","01/21/2015","Actual","LGA",34,25,28,20
"01/23/2015","01/21/2015","Actual","MSS",17,-9,14,-9
"01/23/2015","01/21/2015","Actual","MSV",28,5,23,5
"01/23/2015","01/21/2015","Actual","PLB",19,0,16,0
"01/23/2015","01/21/2015","Actual","POU",29,15,24,13
"01/23/2015","01/21/2015","Actual","ROC",25,3,21,2
"01/23/2015","01/21/2015","Actual","SWF",30,14,25,13
"01/23/2015","01/21/2015","Actual","SYR",22,-1,19,-1
"01/23/2015","01/21/2015","Actual","UCA",24,1,20,0
"01/23/2015","01/22/2015","Actual","ALB",31,17,27,15
"01/23/2015","01/22/2015","Actual","ART",19,6,17,5
"01/23/2015","01/22/2015","Actual","BGM",26,16,22,15
"01/23/2015","01/22/2015","Actual","BUF",29,20,26,19
"01/23/2015","01/22/2015","Actual","ELM",31,17,26,16
"01/23/2015","01/22/2015","Actual","HPN",37,27,31,24
"01/23/2015","01/22/2015","Actual","ISP",38,30,32,27
"01/23/2015","01/22/2015","Actual","JFK",40,32,33,26
"01/23/2015","01/22/2015","Actual","LGA",39,31,33,27
"01/23/2015","01/22/2015","Actual","MSS",18,-2,15,-3
"01/23/2015","01/22/2015","Actual","MSV",28,18,27,17
"01/23/2015","01/22/2015","Actual","PLB",21,4,18,3
"01/23/2015","01/22/2015","Actual","POU",36,18,31,17
"01/23/2015","01/22/2015","Actual","ROC",30,18,26,16
"01/23/2015","01/22/2015","Actual","SWF",36,21,31,21
"01/23/2015","01/22/2015","Actual","SYR",26,18,22,17
"01/23/2015","01/22/2015","Actual","UCA",25,16,22,15
"01/23/2015","01/23/2015","Forecast","ALB",34,15,28,14
"01/23/2015","01/23/2015","Forecast","ART",32,24,29,22
"01/23/2015","01/23/2015","Forecast","BGM",30,14,26,13
"01/23/2015","01/23/2015","Forecast","BUF",31,19,28,18
"01/23/2015","01/23/2015","Forecast","ELM",35,8,30,7
"01/23/2015","01/23/2015","Forecast","HPN",36,22,30,20
"01/23/2015","01/23/2015","Forecast","ISP",37,23,31,21
"01/23/2015","01/23/2015","Forecast","JFK",39,28,32,24
"01/23/2015","01/23/2015","Forecast","LGA",38,28,32,24
"01/23/2015","01/23/2015","Forecast","MSS",31,18,28,16
"01/23/2015","01/23/2015","Forecast","MSV",32,15,27,14
"01/23/2015","01/23/2015","Forecast","PLB",31,13,28,12
"01/23/2015","01/23/2015","Forecast","POU",36,14,30,13
"01/23/2015","01/23/2015","Forecast","ROC",35,23,29,21
"01/23/2015","01/23/2015","Forecast","SWF",34,18,30,17
"01/23/2015","01/23/2015","Forecast","SYR",31,19,28,18
"01/23/2015","01/23/2015","Forecast","UCA",29,17,26,16
"01/23/2015","01/24/2015","Forecast","ALB",34,21,31,20
"01/23/2015","01/24/2015","Forecast","ART",34,20,30,19
"01/23/2015","01/24/2015","Forecast","BGM",33,23,30,22
"01/23/2015","01/24/2015","Forecast","BUF",31,21,29,20
"01/23/2015","01/24/2015","Forecast","ELM",38,23,33,23
"01/23/2015","01/24/2015","Forecast","HPN",35,30,33,27
"01/23/2015","01/24/2015","Forecast","ISP",37,32,35,29
"01/23/2015","01/24/2015","Forecast","JFK",39,31,36,29
"01/23/2015","01/24/2015","Forecast","LGA",37,32,35,29
"01/23/2015","01/24/2015","Forecast","MSS",31,22,29,21
"01/23/2015","01/24/2015","Forecast","MSV",33,23,31,22
"01/23/2015","01/24/2015","Forecast","PLB",33,18,30,18
"01/23/2015","01/24/2015","Forecast","POU",35,25,33,24
"01/23/2015","01/24/2015","Forecast","ROC",34,23,30,22
"01/23/2015","01/24/2015","Forecast","SWF",35,26,33,26
"01/23/2015","01/24/2015","Forecast","SYR",34,20,30,20
"01/23/2015","01/24/2015","Forecast","UCA",32,19,30,19
"01/24/2015","01/21/2015","Actual","ALB",24,9,19,8
"01/24/2015","01/21/2015","Actual","ART",23,-8,19,-9
"01/24/2015","01/21/2015","Actual","BGM",23,4,20,4
"01/24/2015","01/21/2015","Actual","BUF",28,8,24,7
"01/24/2015","01/21/2015","Actual","ELM",27,3,23,2
"01/24/2015","01/21/2015","Actual","HPN",34,21,26,17
"01/24/2015","01/21/2015","Actual","ISP",37,24,29,20
"01/24/2015","01/21/2015","Actual","JFK",37,26,29,21
"01/24/2015","01/21/2015","Actual","LGA",34,25,28,20
"01/24/2015","01/21/2015","Actual","MSS",17,-9,14,-9
"01/24/2015","01/21/2015","Actual","MSV",28,5,23,5
"01/24/2015","01/21/2015","Actual","PLB",19,0,16,0
"01/24/2015","01/21/2015","Actual","POU",29,15,24,13
"01/24/2015","01/21/2015","Actual","ROC",25,3,21,2
"01/24/2015","01/21/2015","Actual","SWF",30,14,25,13
"01/24/2015","01/21/2015","Actual","SYR",22,-1,19,-1
"01/24/2015","01/21/2015","Actual","UCA",24,1,20,0
"01/24/2015","01/22/2015","Actual","ALB",31,17,27,15
"01/24/2015","01/22/2015","Actual","ART",19,6,17,5
"01/24/2015","01/22/2015","Actual","BGM",26,16,22,15
"01/24/2015","01/22/2015","Actual","BUF",29,20,26,19
"01/24/2015","01/22/2015","Actual","ELM",31,17,26,16
"01/24/2015","01/22/2015","Actual","HPN",37,27,31,24
"01/24/2015","01/22/2015","Actual","ISP",38,30,32,27
"01/24/2015","01/22/2015","Actual","JFK",40,32,33,26
"01/24/2015","01/22/2015","Actual","LGA",39,31,33,27
"01/24/2015","01/22/2015","Actual","MSS",18,-2,15,-3
"01/24/2015","01/22/2015","Actual","MSV",28,18,27,17
"01/24/2015","01/22/2015","Actual","PLB",21,4,18,3
"01/24/2015","01/22/2015","Actual","POU",36,18,31,17
"01/24/2015","01/22/2015","Actual","ROC",30,18,26,16
"01/24/2015","01/22/2015","Actual","SWF",36,21,31,21
"01/24/2015","01/22/2015","Actual","SYR",26,18,22,17
"01/24/2015","01/22/2015","Actual","UCA",25,16,22,15
"01/24/2015","01/23/2015","Actual","ALB",33,15,27,14
"01/24/2015","01/23/2015","Actual","ART",31,12,28,11
"01/24/2015","01/23/2015","Actual","BGM",28,11,25,10
"01/24/2015","01/23/2015","Actual","BUF",29,22,26,20
"01/24/2015","01/23/2015","Actual","ELM",37,7,31,7
"01/24/2015","01/23/2015","Actual","HPN",36,19,31,17
"01/24/2015","01/23/2015","Actual","ISP",36,22,33,20
"01/24/2015","01/23/2015","Actual","JFK",38,28,33,24
"01/24/2015","01/23/2015","Actual","LGA",38,28,33,24
"01/24/2015","01/23/2015","Actual","MSS",32,15,28,14
"01/24/2015","01/23/2015","Actual","MSV",30,12,26,12
"01/24/2015","01/23/2015","Actual","PLB",29,9,27,9
"01/24/2015","01/23/2015","Actual","POU",36,12,30,11
"01/24/2015","01/23/2015","Actual","ROC",33,21,28,19
"01/24/2015","01/23/2015","Actual","SWF",36,21,30,19
"01/24/2015","01/23/2015","Actual","SYR",31,21,26,20
"01/24/2015","01/23/2015","Actual","UCA",30,16,26,15
"01/24/2015","01/24/2015","Forecast","ALB",34,25,31,23
"01/24/2015","01/24/2015","Forecast","ART",33,22,29,21
"01/24/2015","01/24/2015","Forecast","BGM",33,26,30,25
"01/24/2015","01/24/2015","Forecast","BUF",30,21,29,21
"01/24/2015","01/24/2015","Forecast","ELM",37,24,32,24
"01/24/2015","01/24/2015","Forecast","HPN",34,30,33,28
"01/24/2015","01/24/2015","Forecast","ISP",36,32,34,29
"01/24/2015","01/24/2015","Forecast","JFK",40,34,36,30
"01/24/2015","01/24/2015","Forecast","LGA",37,32,35,31
"01/24/2015","01/24/2015","Forecast","MSS",31,24,29,22
"01/24/2015","01/24/2015","Forecast","MSV",34,25,31,25
"01/24/2015","01/24/2015","Forecast","PLB",34,19,31,19
"01/24/2015","01/24/2015","Forecast","POU",36,29,34,26
"01/24/2015","01/24/2015","Forecast","ROC",34,21,30,20
"01/24/2015","01/24/2015","Forecast","SWF",34,29,32,27
"01/24/2015","01/24/2015","Forecast","SYR",33,19,30,18
"01/24/2015","01/24/2015","Forecast","UCA",31,19,29,18
"01/24/2015","01/25/2015","Forecast","ALB",30,11,28,9
"01/24/2015","01/25/2015","Forecast","ART",30,0,29,-1
"01/24/2015","01/25/2015","Forecast","BGM",28,10,26,8
"01/24/2015","01/25/2015","Forecast","BUF",30,12,28,10
"01/24/2015","01/25/2015","Forecast","ELM",31,13,28,11
"01/24/2015","01/25/2015","Forecast","HPN",34,20,29,17
"01/24/2015","01/25/2015","Forecast","ISP",37,23,31,20
"01/24/2015","01/25/2015","Forecast","JFK",38,26,32,22
"01/24/2015","01/25/2015","Forecast","LGA",36,25,31,22
"01/24/2015","01/25/2015","Forecast","MSS",26,-2,25,-3
"01/24/2015","01/25/2015","Forecast","MSV",28,12,26,10
"01/24/2015","01/25/2015","Forecast","PLB",28,3,26,2
"01/24/2015","01/25/2015","Forecast","POU",35,17,29,14
"01/24/2015","01/25/2015","Forecast","ROC",31,12,29,10
"01/24/2015","01/25/2015","Forecast","SWF",33,16,29,14
"01/24/2015","01/25/2015","Forecast","SYR",29,7,28,5
"01/24/2015","01/25/2015","Forecast","UCA",28,3,27,2
"01/25/2015","01/22/2015","Actual","ALB",31,17,27,15
"01/25/2015","01/22/2015","Actual","ART",19,6,17,5
"01/25/2015","01/22/2015","Actual","BGM",26,16,22,15
"01/25/2015","01/22/2015","Actual","BUF",29,20,26,19
"01/25/2015","01/22/2015","Actual","ELM",31,17,26,16
"01/25/2015","01/22/2015","Actual","HPN",37,27,31,24
"01/25/2015","01/22/2015","Actual","ISP",38,30,32,27
"01/25/2015","01/22/2015","Actual","JFK",40,32,33,26
"01/25/2015","01/22/2015","Actual","LGA",39,31,33,27
"01/25/2015","01/22/2015","Actual","MSS",18,-2,15,-3
"01/25/2015","01/22/2015","Actual","MSV",28,18,27,17
"01/25/2015","01/22/2015","Actual","PLB",21,4,18,3
"01/25/2015","01/22/2015","Actual","POU",36,18,31,17
"01/25/2015","01/22/2015","Actual","ROC",30,18,26,16
"01/25/2015","01/22/2015","Actual","SWF",36,21,31,21
"01/25/2015","01/22/2015","Actual","SYR",26,18,22,17
"01/25/2015","01/22/2015","Actual","UCA",25,16,22,15
"01/25/2015","01/23/2015","Actual","ALB",33,15,27,14
"01/25/2015","01/23/2015","Actual","ART",31,12,28,11
"01/25/2015","01/23/2015","Actual","BGM",28,11,25,10
"01/25/2015","01/23/2015","Actual","BUF",29,22,26,20
"01/25/2015","01/23/2015","Actual","ELM",37,7,31,7
"01/25/2015","01/23/2015","Actual","HPN",36,19,31,17
"01/25/2015","01/23/2015","Actual","ISP",36,22,33,20
"01/25/2015","01/23/2015","Actual","JFK",38,28,33,24
"01/25/2015","01/23/2015","Actual","LGA",38,28,33,24
"01/25/2015","01/23/2015","Actual","MSS",32,15,28,14
"01/25/2015","01/23/2015","Actual","MSV",30,12,26,12
"01/25/2015","01/23/2015","Actual","PLB",29,9,27,9
"01/25/2015","01/23/2015","Actual","POU",36,12,30,11
"01/25/2015","01/23/2015","Actual","ROC",33,21,28,19
"01/25/2015","01/23/2015","Actual","SWF",36,21,30,19
"01/25/2015","01/23/2015","Actual","SYR",31,21,26,20
"01/25/2015","01/23/2015","Actual","UCA",30,16,26,15
"01/25/2015","01/24/2015","Actual","ALB",33,22,31,20
"01/25/2015","01/24/2015","Actual","ART",34,27,32,24
"01/25/2015","01/24/2015","Actual","BGM",34,25,31,24
"01/25/2015","01/24/2015","Actual","BUF",31,24,30,23
"01/25/2015","01/24/2015","Actual","ELM",39,28,33,26
"01/25/2015","01/24/2015","Actual","HPN",35,31,34,29
"01/25/2015","01/24/2015","Actual","ISP",36,33,34,31
"01/25/2015","01/24/2015","Actual","JFK",40,33,36,31
"01/25/2015","01/24/2015","Actual","LGA",39,32,36,31
"01/25/2015","01/24/2015","Actual","MSS",31,25,30,22
"01/25/2015","01/24/2015","Actual","MSV",34,25,32,23
"01/25/2015","01/24/2015","Actual","PLB",34,20,30,19
"01/25/2015","01/24/2015","Actual","POU",35,26,33,25
"01/25/2015","01/24/2015","Actual","ROC",32,18,31,17
"01/25/2015","01/24/2015","Actual","SWF",34,30,33,29
"01/25/2015","01/24/2015","Actual","SYR",31,19,28,19
"01/25/2015","01/24/2015","Actual","UCA",32,19,30,18
"01/25/2015","01/25/2015","Forecast","ALB",34,12,31,10
"01/25/2015","01/25/2015","Forecast","ART",23,-1,21,-1
"01/25/2015","01/25/2015","Forecast","BGM",28,10,26,8
"01/25/2015","01/25/2015","Forecast","BUF",26,13,23,11
"01/25/2015","01/25/2015","Forecast","ELM",33,13,30,11
"01/25/2015","01/25/2015","Forecast","HPN",35,21,31,18
"01/25/2015","01/25/2015","Forecast","ISP",38,23,33,20
"01/25/2015","01/25/2015","Forecast","JFK",40,27,34,22
"01/25/2015","01/25/2015","Forecast","LGA",37,26,33,22
"01/25/2015","01/25/2015","Forecast","MSS",15,-1,14,-2
"01/25/2015","01/25/2015","Forecast","MSV",28,12,27,10
"01/25/2015","01/25/2015","Forecast","PLB",25,4,23,3
"01/25/2015","01/25/2015","Forecast","POU",35,17,31,14
"01/25/2015","01/25/2015","Forecast","ROC",28,12,25,10
"01/25/2015","01/25/2015","Forecast","SWF",33,17,29,15
"01/25/2015","01/25/2015","Forecast","SYR",28,7,27,6
"01/25/2015","01/25/2015","Forecast","UCA",29,4,28,3
"01/25/2015","01/26/2015","Forecast","ALB",22,6,18,5
"01/25/2015","01/26/2015","Forecast","ART",18,-7,14,-7
"01/25/2015","01/26/2015","Forecast","BGM",20,9,18,7
"01/25/2015","01/26/2015","Forecast","BUF",20,9,18,8
"01/25/2015","01/26/2015","Forecast","ELM",24,13,22,11
"01/25/2015","01/26/2015","Forecast","HPN",26,16,24,14
"01/25/2015","01/26/2015","Forecast","ISP",32,21,29,19
"01/25/2015","01/26/2015","Forecast","JFK",32,23,30,20
"01/25/2015","01/26/2015","Forecast","LGA",30,23,28,20
"01/25/2015","01/26/2015","Forecast","MSS",9,-9,7,-10
"01/25/2015","01/26/2015","Forecast","MSV",20,10,18,8
"01/25/2015","01/26/2015","Forecast","PLB",13,-2,11,-2
"01/25/2015","01/26/2015","Forecast","POU",25,12,23,11
"01/25/2015","01/26/2015","Forecast","ROC",20,9,18,8
"01/25/2015","01/26/2015","Forecast","SWF",23,12,21,11
"01/25/2015","01/26/2015","Forecast","SYR",19,2,17,1
"01/25/2015","01/26/2015","Forecast","UCA",18,1,15,0
"01/26/2015","01/23/2015","Actual","ALB",33,15,27,14
"01/26/2015","01/23/2015","Actual","ART",31,12,28,11
"01/26/2015","01/23/2015","Actual","BGM",28,11,25,10
"01/26/2015","01/23/2015","Actual","BUF",29,22,26,20
"01/26/2015","01/23/2015","Actual","ELM",37,7,31,7
"01/26/2015","01/23/2015","Actual","HPN",36,19,31,17
"01/26/2015","01/23/2015","Actual","ISP",36,22,33,20
"01/26/2015","01/23/2015","Actual","JFK",38,28,33,24
"01/26/2015","01/23/2015","Actual","LGA",38,28,33,24
"01/26/2015","01/23/2015","Actual","MSS",32,15,28,14
"01/26/2015","01/23/2015","Actual","MSV",30,12,26,12
"01/26/2015","01/23/2015","Actual","PLB",29,9,27,9
"01/26/2015","01/23/2015","Actual","POU",36,12,30,11
"01/26/2015","01/23/2015","Actual","ROC",33,21,28,19
"01/26/2015","01/23/2015","Actual","SWF",36,21,30,19
"01/26/2015","01/23/2015","Actual","SYR",31,21,26,20
"01/26/2015","01/23/2015","Actual","UCA",30,16,26,15
"01/26/2015","01/24/2015","Actual","ALB",33,22,31,20
"01/26/2015","01/24/2015","Actual","ART",34,27,32,24
"01/26/2015","01/24/2015","Actual","BGM",34,25,31,24
"01/26/2015","01/24/2015","Actual","BUF",31,24,30,23
"01/26/2015","01/24/2015","Actual","ELM",39,28,33,26
"01/26/2015","01/24/2015","Actual","HPN",35,31,34,29
"01/26/2015","01/24/2015","Actual","ISP",36,33,34,31
"01/26/2015","01/24/2015","Actual","JFK",40,33,36,31
"01/26/2015","01/24/2015","Actual","LGA",39,32,36,31
"01/26/2015","01/24/2015","Actual","MSS",31,25,30,22
"01/26/2015","01/24/2015","Actual","MSV",34,25,32,23
"01/26/2015","01/24/2015","Actual","PLB",34,20,30,19
"01/26/2015","01/24/2015","Actual","POU",35,26,33,25
"01/26/2015","01/24/2015","Actual","ROC",32,18,31,17
"01/26/2015","01/24/2015","Actual","SWF",34,30,33,29
"01/26/2015","01/24/2015","Actual","SYR",31,19,28,19
"01/26/2015","01/24/2015","Actual","UCA",32,19,30,18
"01/26/2015","01/25/2015","Actual","ALB",36,14,31,11
"01/26/2015","01/25/2015","Actual","ART",34,-3,33,-4
"01/26/2015","01/25/2015","Actual","BGM",29,8,28,7
"01/26/2015","01/25/2015","Actual","BUF",32,13,31,11
"01/26/2015","01/25/2015","Actual","ELM",34,15,31,13
"01/26/2015","01/25/2015","Actual","HPN",38,25,32,20
"01/26/2015","01/25/2015","Actual","ISP",41,31,34,25
"01/26/2015","01/25/2015","Actual","JFK",45,33,35,26
"01/26/2015","01/25/2015","Actual","LGA",41,31,35,25
"01/26/2015","01/25/2015","Actual","MSS",31,-4,31,-5
"01/26/2015","01/25/2015","Actual","MSV",30,16,28,14
"01/26/2015","01/25/2015","Actual","PLB",29,4,28,3
"01/26/2015","01/25/2015","Actual","POU",38,20,32,16
"01/26/2015","01/25/2015","Actual","ROC",33,7,31,6
"01/26/2015","01/25/2015","Actual","SWF",36,19,31,17
"01/26/2015","01/25/2015","Actual","SYR",30,6,29,5
"01/26/2015","01/25/2015","Actual","UCA",30,6,30,5
"01/26/2015","01/26/2015","Forecast","ALB",23,9,19,7
"01/26/2015","01/26/2015","Forecast","ART",19,-4,15,-4
"01/26/2015","01/26/2015","Forecast","BGM",22,8,20,6
"01/26/2015","01/26/2015","Forecast","BUF",21,14,18,12
"01/26/2015","01/26/2015","Forecast","ELM",24,12,22,10
"01/26/2015","01/26/2015","Forecast","HPN",28,20,25,16
"01/26/2015","01/26/2015","Forecast","ISP",33,26,30,22
"01/26/2015","01/26/2015","Forecast","JFK",33,27,30,22
"01/26/2015","01/26/2015","Forecast","LGA",31,24,28,20
"01/26/2015","01/26/2015","Forecast","MSS",9,-13,7,-13
"01/26/2015","01/26/2015","Forecast","MSV",23,14,20,11
"01/26/2015","01/26/2015","Forecast","PLB",14,-3,11,-3
"01/26/2015","01/26/2015","Forecast","POU",27,18,24,15
"01/26/2015","01/26/2015","Forecast","ROC",21,11,19,9
"01/26/2015","01/26/2015","Forecast","SWF",25,15,23,13
"01/26/2015","01/26/2015","Forecast","SYR",19,4,18,3
"01/26/2015","01/26/2015","Forecast","UCA",19,2,17,1
"01/26/2015","01/27/2015","Forecast","ALB",20,13,18,11
"01/26/2015","01/27/2015","Forecast","ART",16,3,13,2
"01/26/2015","01/27/2015","Forecast","BGM",19,10,18,8
"01/26/2015","01/27/2015","Forecast","BUF",20,12,18,10
"01/26/2015","01/27/2015","Forecast","ELM",21,13,19,11
"01/26/2015","01/27/2015","Forecast","HPN",26,18,24,15
"01/26/2015","01/27/2015","Forecast","ISP",29,19,28,17
"01/26/2015","01/27/2015","Forecast","JFK",30,23,28,20
"01/26/2015","01/27/2015","Forecast","LGA",29,22,27,19
"01/26/2015","01/27/2015","Forecast","MSS",13,2,11,1
"01/26/2015","01/27/2015","Forecast","MSV",21,12,19,10
"01/26/2015","01/27/2015","Forecast","PLB",11,5,10,5
"01/26/2015","01/27/2015","Forecast","POU",26,18,23,16
"01/26/2015","01/27/2015","Forecast","ROC",21,13,19,11
"01/26/2015","01/27/2015","Forecast","SWF",24,17,21,15
"01/26/2015","01/27/2015","Forecast","SYR",18,11,16,10
"01/26/2015","01/27/2015","Forecast","UCA",16,8,14,7
"01/27/2015","01/24/2015","Actual","ALB",33,22,31,20
"01/27/2015","01/24/2015","Actual","ART",34,27,32,24
"01/27/2015","01/24/2015","Actual","BGM",34,25,31,24
"01/27/2015","01/24/2015","Actual","BUF",31,24,30,23
"01/27/2015","01/24/2015","Actual","ELM",39,28,33,26
"01/27/2015","01/24/2015","Actual","HPN",35,31,34,29
"01/27/2015","01/24/2015","Actual","ISP",36,33,34,31
"01/27/2015","01/24/2015","Actual","JFK",40,33,36,31
"01/27/2015","01/24/2015","Actual","LGA",39,32,36,31
"01/27/2015","01/24/2015","Actual","MSS",31,25,30,22
"01/27/2015","01/24/2015","Actual","MSV",34,25,32,23
"01/27/2015","01/24/2015","Actual","PLB",34,20,30,19
"01/27/2015","01/24/2015","Actual","POU",35,26,33,25
"01/27/2015","01/24/2015","Actual","ROC",32,18,31,17
"01/27/2015","01/24/2015","Actual","SWF",34,30,33,29
"01/27/2015","01/24/2015","Actual","SYR",31,19,28,19
"01/27/2015","01/24/2015","Actual","UCA",32,19,30,18
"01/27/2015","01/25/2015","Actual","ALB",36,14,31,11
"01/27/2015","01/25/2015","Actual","ART",34,-3,33,-4
"01/27/2015","01/25/2015","Actual","BGM",29,8,28,7
"01/27/2015","01/25/2015","Actual","BUF",32,13,31,11
"01/27/2015","01/25/2015","Actual","ELM",34,15,31,13
"01/27/2015","01/25/2015","Actual","HPN",38,25,32,20
"01/27/2015","01/25/2015","Actual","ISP",41,31,34,25
"01/27/2015","01/25/2015","Actual","JFK",45,33,35,26
"01/27/2015","01/25/2015","Actual","LGA",41,31,35,25
"01/27/2015","01/25/2015","Actual","MSS",31,-4,31,-5
"01/27/2015","01/25/2015","Actual","MSV",30,16,28,14
"01/27/2015","01/25/2015","Actual","PLB",29,4,28,3
"01/27/2015","01/25/2015","Actual","POU",38,20,32,16
"01/27/2015","01/25/2015","Actual","ROC",33,7,31,6
"01/27/2015","01/25/2015","Actual","SWF",36,19,31,17
"01/27/2015","01/25/2015","Actual","SYR",30,6,29,5
"01/27/2015","01/25/2015","Actual","UCA",30,6,30,5
"01/27/2015","01/26/2015","Actual","ALB",18,10,15,8
"01/27/2015","01/26/2015","Actual","ART",14,-1,11,-2
"01/27/2015","01/26/2015","Actual","BGM",16,6,15,5
"01/27/2015","01/26/2015","Actual","BUF",19,13,18,10
"01/27/2015","01/26/2015","Actual","ELM",19,13,18,11
"01/27/2015","01/26/2015","Actual","HPN",24,19,22,16
"01/27/2015","01/26/2015","Actual","ISP",28,23,27,21
"01/27/2015","01/26/2015","Actual","JFK",32,24,26,21
"01/27/2015","01/26/2015","Actual","LGA",30,22,26,20
"01/27/2015","01/26/2015","Actual","MSS",7,-14,5,-14
"01/27/2015","01/26/2015","Actual","MSV",21,10,20,8
"01/27/2015","01/26/2015","Actual","PLB",11,-3,9,-3
"01/27/2015","01/26/2015","Actual","POU",20,16,18,13
"01/27/2015","01/26/2015","Actual","ROC",19,9,18,8
"01/27/2015","01/26/2015","Actual","SWF",20,14,19,11
"01/27/2015","01/26/2015","Actual","SYR",18,4,15,3
"01/27/2015","01/26/2015","Actual","UCA",18,2,16,1
"01/27/2015","01/27/2015","Forecast","ALB",17,13,15,10
"01/27/2015","01/27/2015","Forecast","ART",15,0,11,-1
"01/27/2015","01/27/2015","Forecast","BGM",15,9,13,8
"01/27/2015","01/27/2015","Forecast","BUF",18,11,16,10
"01/27/2015","01/27/2015","Forecast","ELM",18,13,16,11
"01/27/2015","01/27/2015","Forecast","HPN",23,17,20,14
"01/27/2015","01/27/2015","Forecast","ISP",24,18,21,16
"01/27/2015","01/27/2015","Forecast","JFK",29,22,24,18
"01/27/2015","01/27/2015","Forecast","LGA",28,20,23,18
"01/27/2015","01/27/2015","Forecast","MSS",13,2,11,1
"01/27/2015","01/27/2015","Forecast","MSV",21,12,18,10
"01/27/2015","01/27/2015","Forecast","PLB",11,5,10,4
"01/27/2015","01/27/2015","Forecast","POU",25,16,21,14
"01/27/2015","01/27/2015","Forecast","ROC",18,13,16,11
"01/27/2015","01/27/2015","Forecast","SWF",24,16,21,14
